old_id,occ_id,l1_num,l2_num,l3_num,src_l1,occupation,name,file
N1041720,OCC-02-00021,02,0208,020802,K,售电公司业务经理,丰锐,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-NW-西北/45-54/N1041720-丰锐.md
N1041721,OCC-02-00022,02,0208,020802,K,售电公司业务经理,公伟,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-C-华中/55-64/N1041721-公伟.md
N1041722,OCC-02-00023,02,0208,020802,K,售电公司业务经理,楚学,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-E-华东/25-34/N1041722-楚学.md
N1041723,OCC-02-00024,02,0208,020802,K,售电公司业务经理,佟璧,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-NW-西北/45-54/N1041723-佟璧.md
N1041724,OCC-02-00025,02,0208,020802,K,售电公司业务经理,熊婵,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-N-华北/45-54/N1041724-熊婵.md
N1041725,OCC-02-00026,02,0208,020802,K,售电公司业务经理,刁琨,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-E-华东/25-34/N1041725-刁琨.md
N1041726,OCC-02-00027,02,0208,020802,K,售电公司业务经理,申竹,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-S-华南/35-44/N1041726-申竹.md
N1041727,OCC-02-00028,02,0208,020802,K,售电公司业务经理,西静,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-C-华中/25-34/N1041727-西静.md
N1041728,OCC-02-00029,02,0208,020802,K,售电公司业务经理,芮素,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-E-华东/25-34/N1041728-芮素.md
N1041729,OCC-02-00030,02,0208,020802,K,售电公司业务经理,费铮,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020802-售电业务/CN-E-华东/16-24/N1041729-费铮.md
N1042360,OCC-02-00031,02,0208,020802,B,稀土冶炼环保工程师,微苒,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042360-微苒.md
N1042361,OCC-02-00032,02,0208,020802,B,稀土冶炼环保工程师,羊禾,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/35-44/N1042361-羊禾.md
N1042362,OCC-02-00033,02,0208,020802,B,稀土冶炼环保工程师,昝初,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-S-华南/35-44/N1042362-昝初.md
N1042363,OCC-02-00034,02,0208,020802,B,稀土冶炼环保工程师,卜绎,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/16-24/N1042363-卜绎.md
N1042364,OCC-02-00035,02,0208,020802,B,稀土冶炼环保工程师,巫峦,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/45-54/N1042364-巫峦.md
N1042365,OCC-02-00036,02,0208,020802,B,稀土冶炼环保工程师,舌淼,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-NW-西北/25-34/N1042365-舌淼.md
N1042366,OCC-02-00037,02,0208,020802,B,稀土冶炼环保工程师,海华,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042366-海华.md
N1042367,OCC-02-00038,02,0208,020802,B,稀土冶炼环保工程师,夹岩,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/45-54/N1042367-夹岩.md
N1042368,OCC-02-00039,02,0208,020802,B,稀土冶炼环保工程师,丘璟,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/35-44/N1042368-丘璟.md
N1042369,OCC-02-00040,02,0208,020802,B,稀土冶炼环保工程师,公策,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042369-公策.md
N1042540,OCC-02-00041,02,0208,020802,B,矿山环保工程师,赫闵,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/OV-海外/16-24/N1042540-赫闵.md
N1042541,OCC-02-00042,02,0208,020802,B,矿山环保工程师,长飙,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/45-54/N1042541-长飙.md
N1042542,OCC-02-00043,02,0208,020802,B,矿山环保工程师,葛让,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/35-44/N1042542-葛让.md
N1042543,OCC-02-00044,02,0208,020802,B,矿山环保工程师,乐之,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/25-34/N1042543-乐之.md
N1042544,OCC-02-00045,02,0208,020802,B,矿山环保工程师,申焕,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042544-申焕.md
N1042545,OCC-02-00046,02,0208,020802,B,矿山环保工程师,公旺,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/OV-海外/35-44/N1042545-公旺.md
N1042546,OCC-02-00047,02,0208,020802,B,矿山环保工程师,晁隽,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/35-44/N1042546-晁隽.md
N1042547,OCC-02-00048,02,0208,020802,B,矿山环保工程师,舒风,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/55-64/N1042547-舒风.md
N1042548,OCC-02-00049,02,0208,020802,B,矿山环保工程师,皇虎,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/35-44/N1042548-皇虎.md
N1042549,OCC-02-00050,02,0208,020802,B,矿山环保工程师,阳许,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/45-54/N1042549-阳许.md
N1042550,OCC-02-00051,02,0208,020802,B,矿山复垦工程师,禇邇,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/35-44/N1042550-禇邇.md
N1042551,OCC-02-00052,02,0208,020802,B,矿山复垦工程师,濮珩,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/25-34/N1042551-濮珩.md
N1042552,OCC-02-00053,02,0208,020802,B,矿山复垦工程师,丘抒,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/35-44/N1042552-丘抒.md
N1042553,OCC-02-00054,02,0208,020802,B,矿山复垦工程师,殳书,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/25-34/N1042553-殳书.md
N1042554,OCC-02-00055,02,0208,020802,B,矿山复垦工程师,狐琛,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/25-34/N1042554-狐琛.md
N1042555,OCC-02-00056,02,0208,020802,B,矿山复垦工程师,百豫,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/35-44/N1042555-百豫.md
N1042556,OCC-02-00057,02,0208,020802,B,矿山复垦工程师,归邦,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-NE-东北/45-54/N1042556-归邦.md
N1042557,OCC-02-00058,02,0208,020802,B,矿山复垦工程师,干庾,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-NE-东北/55-64/N1042557-干庾.md
N1042558,OCC-02-00059,02,0208,020802,B,矿山复垦工程师,拓晟,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/45-54/N1042558-拓晟.md
N1042559,OCC-02-00060,02,0208,020802,B,矿山复垦工程师,公宜,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/45-54/N1042559-公宜.md
N1042660,OCC-02-00061,02,0208,020802,B,冶金环保工程师,申羴,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042660-申羴.md
N1042661,OCC-02-00062,02,0208,020802,B,冶金环保工程师,宰忻,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-NW-西北/35-44/N1042661-宰忻.md
N1042662,OCC-02-00063,02,0208,020802,B,冶金环保工程师,空伯,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-SW-西南/35-44/N1042662-空伯.md
N1042663,OCC-02-00064,02,0208,020802,B,冶金环保工程师,漆艺,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-S-华南/35-44/N1042663-漆艺.md
N1042664,OCC-02-00065,02,0208,020802,B,冶金环保工程师,公淼,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/25-34/N1042664-公淼.md
N1042665,OCC-02-00066,02,0208,020802,B,冶金环保工程师,夹羴,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/45-54/N1042665-夹羴.md
N1042666,OCC-02-00067,02,0208,020802,B,冶金环保工程师,晁晓,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-E-华东/35-44/N1042666-晁晓.md
N1042667,OCC-02-00068,02,0208,020802,B,冶金环保工程师,南亦,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-N-华北/25-34/N1042667-南亦.md
N1042668,OCC-02-00069,02,0208,020802,B,冶金环保工程师,门胤,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/35-44/N1042668-门胤.md
N1042669,OCC-02-00070,02,0208,020802,B,冶金环保工程师,左燊,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020802-矿冶环保/CN-C-华中/25-34/N1042669-左燊.md
N9005706,OCC-02-00071,02,0208,020802,G,混凝土技术员,谢龙,docs/财商流游戏/玩家职业设计/02-化工与新材料/02-08-建材与无机非金属材料/020802-混凝土技术员/OV-海外/16-24/N9005706-谢龙.md
N9004680,OCC-02-00001,02,0208,020818,B,矿井通风工程师,汪旭,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020818-矿井通风工程师/CN-NW-西北/25-34/N9004680-汪旭.md
N9004934,OCC-02-00001,02,0208,020817,B,矿冶安全评价师,马忠鑫,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020817-矿冶安全评价师/CN-S-华南/35-44/N9004934-马忠鑫.md
N9005908,OCC-02-00002,02,0208,020817,G,水泥工艺工程师,吕航礼,docs/财商流游戏/玩家职业设计/02-化工与新材料/02-08-建材与无机非金属材料/020817-水泥工艺工程师/OV-海外/25-34/N9005908-吕航礼.md
N9004756,OCC-02-00001,02,0208,020883,B,矿冶安全评价师,薛辉华,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020883-矿冶安全评价师/CN-C-华中/45-54/N9004756-薛辉华.md
N9004765,OCC-02-00001,02,0208,020834,B,矿井通风工程师,白浩,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020834-矿井通风工程师/CN-C-华中/16-24/N9004765-白浩.md
N1041750,OCC-02-00001,02,0208,020807,K,电力期货分析师,应煊,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-N-华北/45-54/N1041750-应煊.md
N1041751,OCC-02-00002,02,0208,020807,K,电力期货分析师,诸枝,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-SW-西南/25-34/N1041751-诸枝.md
N1041752,OCC-02-00003,02,0208,020807,K,电力期货分析师,石羽,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/25-34/N1041752-石羽.md
N1041753,OCC-02-00004,02,0208,020807,K,电力期货分析师,权生,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/25-34/N1041753-权生.md
N1041754,OCC-02-00005,02,0208,020807,K,电力期货分析师,台玉,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/35-44/N1041754-台玉.md
N1041755,OCC-02-00006,02,0208,020807,K,电力期货分析师,楚铎,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/25-34/N1041755-楚铎.md
N1041756,OCC-02-00007,02,0208,020807,K,电力期货分析师,郝强,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-SW-西南/45-54/N1041756-郝强.md
N1041757,OCC-02-00008,02,0208,020807,K,电力期货分析师,佴梦,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/25-34/N1041757-佴梦.md
N1041758,OCC-02-00009,02,0208,020807,K,电力期货分析师,伊静,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-NW-西北/55-64/N1041758-伊静.md
N1041759,OCC-02-00010,02,0208,020807,K,电力期货分析师,丘枫,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/55-64/N1041759-丘枫.md
N1041780,OCC-02-00011,02,0208,020807,K,电力金融衍生品经理,贡筠,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/25-34/N1041780-贡筠.md
N1041781,OCC-02-00012,02,0208,020807,K,电力金融衍生品经理,莘筠,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/35-44/N1041781-莘筠.md
N1041782,OCC-02-00013,02,0208,020807,K,电力金融衍生品经理,官美,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/35-44/N1041782-官美.md
N1041783,OCC-02-00014,02,0208,020807,K,电力金融衍生品经理,宣雁,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/25-34/N1041783-宣雁.md
N1041784,OCC-02-00015,02,0208,020807,K,电力金融衍生品经理,凤静,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/45-54/N1041784-凤静.md
N1041785,OCC-02-00016,02,0208,020807,K,电力金融衍生品经理,庄园,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-NE-东北/35-44/N1041785-庄园.md
N1041786,OCC-02-00017,02,0208,020807,K,电力金融衍生品经理,梅烨,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/35-44/N1041786-梅烨.md
N1041787,OCC-02-00018,02,0208,020807,K,电力金融衍生品经理,韩淑,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-C-华中/55-64/N1041787-韩淑.md
N1041788,OCC-02-00019,02,0208,020807,K,电力金融衍生品经理,边素,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/OV-海外/45-54/N1041788-边素.md
N1041789,OCC-02-00020,02,0208,020807,K,电力金融衍生品经理,冶熠,docs/财商流游戏/玩家职业设计/02-能源与电力/02-08-能源交易与调度/020807-电力金融衍生品/CN-E-华东/35-44/N1041789-冶熠.md
N1042590,OCC-02-00021,02,0208,020807,B,矿山地质灾害防治工程师,危骥,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020807-矿山灾害防治/CN-E-华东/35-44/N1042590-危骥.md
N1042591,OCC-02-00022,02,0208,020807,B,矿山地质灾害防治工程师,谷岱,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020807-矿山灾害防治/CN-C-华中/35-44/N1042591-谷岱.md
N1042592,OCC-02-00023,02,0208,020807,B,矿山地质灾害防治工程师,文申,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020807-矿山灾害防治/CN-E-华东/55-64/N1042592-文申.md
N1042593,OCC-02-00024,02,0208,020807,B,矿山地质灾害防治工程师,慕华,docs/财商流游戏/玩家职业设计/02-采矿与冶金/02-08-矿冶工程与安全/020807-矿山灾害防治/CN-NE-东北/45-54/N1042593-慕华.md
